Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ56,OUT035,1566.1923718617609
NCU53,OUT046,2565.7097138226322
FDD39,OUT035,3696.1973606503134
NCU17,OUT019,250.32549226866718
FDJ20,OUT046,2004.334894382876
NCW41,OUT018,2534.8336376945713
FDL52,OUT035,663.2492878796605
FDS39,OUT035,2040.477878233467
DRJ47,OUT045,2829.1292901886686
FDP13,OUT010,131.3062330144766
DRK39,OUT010,185.29877039094575
FDF28,OUT010,273.5036332095658
FDB09,OUT045,2004.334894382876
FDM51,OUT046,1546.213421547064
DRM49,OUT018,717.5175489837725
DRF23,OUT013,2830.73001838191
DRH01,OUT035,2829.1292901886686
FDH12,OUT027,2880.1004923670366
FDA28,OUT019,280.1357522328171
FDW37,OUT018,1495.2845147226433
FDF02,OUT046,1576.009912515245
DRL37,OUT046,668.5891759263869
NCF43,OUT046,2043.6161049510451
FDH08,OUT010,571.3524481691094
FDR34,OUT019,570.5098470787207
NCK19,OUT049,3065.4912606330845
NCD55,OUT018,664.1451438680838
FDT27,OUT049,3809.178706791462
FDQ57,OUT045,2492.7015779085773
FDA47,OUT035,2559.5377919606644
DRG15,OUT027,1411.782289135883
FDE05,OUT018,2492.7015779085773
FDN46,OUT046,1571.067087361975
FDX27,OUT027,2776.483961690304
FDT51,OUT045,1675.5481334160859
FDU33,OUT013,717.6164744591593
FDJ16,OUT027,1255.0895629641118
FDD20,OUT019,278.8651193863944
FDT36,OUT049,663.7763466869089
DRF15,OUT027,4082.955717033067
FDN52,OUT010,205.06313229796095
FDC22,OUT027,5697.687158918882
FDX15,OUT045,2552.3213965570953
FDT13,OUT013,3065.4912606330845
FDU04,OUT017,2004.334894382876
FDU31,OUT019,570.5098470787207
FDW59,OUT027,2442.498149095918
NCO29,OUT046,2565.7097138226322
FDL15,OUT035,2499.6906349507226
FDI41,OUT049,2492.7015779085773
FDQ48,OUT049,1541.6478568605778
DRI39,OUT013,1018.7569789642545
FDI08,OUT013,3995.108717556982
FDC21,OUT049,1669.216956456408
FDF58,OUT035,1041.4906570970616
FDS08,OUT010,422.26108629295356
FDE47,OUT045,2004.334894382876
NCP18,OUT019,368.5671225738139
NCR41,OUT013,1546.8791713230132
FDA27,OUT013,4003.654590920539
FDA43,OUT035,3065.4912606330845
FDA49,OUT045,1438.4402506576484
NCE55,OUT018,2859.686522235319
DRM49,OUT027,1019.8578942798413
FDF22,OUT027,5852.698481299204
FDQ15,OUT018,1301.7399111797197
NCS54,OUT017,2830.73001838191
NCY05,OUT013,702.3982732787654
FDR45,OUT046,3882.59778602938
FDK57,OUT049,2004.334894382876
FDF41,OUT010,571.7988164902986
FDV21,OUT046,2004.334894382876
FDD51,OUT046,751.0621739044714
FDF33,OUT046,1592.1378200338993
FDA38,OUT046,3877.7371842369157
FDR56,OUT045,3063.890532439843
NCN41,OUT017,2004.334894382876
FDC60,OUT027,2596.805461835031
FDB47,OUT045,3604.424060076958
DRH01,OUT013,2829.1292901886686
FDW08,OUT046,1576.009912515245
FDF38,OUT027,949.114738996918
FDY32,OUT017,2561.2584040203715
FDG34,OUT049,1592.1378200338993
FDG47,OUT019,570.95621539991
NCF18,OUT035,3063.890532439843
FDL39,OUT019,450.34526837532843
NCH55,OUT035,2004.334894382876
DRJ35,OUT049,995.3293703935909
FDS44,OUT035,3876.5684456553618
DRE01,OUT018,3657.617996682964
FDY39,OUT013,3065.4912606330845
FDY32,OUT018,2559.5377919606644
FDR33,OUT027,2922.4405014329504
NCP50,OUT049,1320.8790302337502
FDZ47,OUT018,1541.6478568605778
FDU57,OUT049,2499.6906349507226
FDY44,OUT013,3065.4912606330845
DRH59,OUT018,1143.0638063126225
FDB03,OUT027,5849.45067544027
FDY46,OUT045,3063.890532439843
FDM39,OUT045,2849.569897505587
FDY36,OUT035,1145.7055023080502
NCM55,OUT035,3063.890532439843
FDJ50,OUT010,131.3062330144766
DRL60,OUT013,2499.6906349507226
NCJ54,OUT049,3805.50775835863
FDX59,OUT017,660.6818567181041
FDI07,OUT013,3116.373941488718
DRF51,OUT010,131.3062330144766
FDM14,OUT017,1592.1378200338993
FDP21,OUT045,3065.4912606330845
FDE40,OUT035,1068.466677785119
FDE05,OUT035,2492.7015779085773
FDM13,OUT027,3014.3938959596185
FDC34,OUT027,4163.578809166482
NCI55,OUT018,2004.334894382876
NCE43,OUT018,2736.1645144673175
FDW58,OUT018,1585.1839504000316
FDG60,OUT045,3851.349539010431
FDV31,OUT017,2830.73001838191
FDR47,OUT013,3063.890532439843
FDM60,OUT019,131.3062330144766
NCF06,OUT018,3857.80740693518
NCN26,OUT027,2939.992669111878
FDQ59,OUT049,1434.0275942418195
FDF09,OUT046,665.1258887764074
NCS06,OUT017,4076.0854646055127
FDT44,OUT046,1951.6028793352393
FDI19,OUT017,3895.600751696368
FDT22,OUT017,984.6399207777904
NCF54,OUT027,4285.308178097775
DRG25,OUT045,3065.4912606330845
FDB59,OUT017,3063.890532439843
FDQ37,OUT017,3063.890532439843
FDP56,OUT035,749.0259002823316
FDW44,OUT035,2830.73001838191
FDJ26,OUT010,571.7988164902986
FDU43,OUT018,3639.981954450361
FDW33,OUT045,1576.009912515245
NCX53,OUT027,3240.17206633394
FDN56,OUT010,366.98585628433534
DRF15,OUT049,2499.6906349507226
FDO33,OUT017,1933.6308966935158
FDZ39,OUT010,240.0028272605406
NCJ19,OUT017,934.5505804174846
FDU01,OUT035,3063.890532439843
FDT12,OUT035,3800.5967170061003
NCM18,OUT018,1038.1496325391997
FDP19,OUT017,2004.334894382876
NCR42,OUT049,663.7763466869089
FDN10,OUT046,1959.385891243429
FDG44,OUT017,925.3074186046255
FDQ10,OUT046,2830.73001838191
DRH13,OUT049,1576.009912515245
FDT52,OUT013,3884.6450257020474
FDM56,OUT045,1680.299249691308
NCO43,OUT010,240.0028272605406
NCV29,OUT035,2849.569897505587
NCF06,OUT013,4063.6798768683457
FDO50,OUT035,1509.489801290344
FDT59,OUT013,3807.069038008978
FDX40,OUT027,947.4847174941483
FDE50,OUT017,3063.890532439843
FDX51,OUT017,3065.4912606330845
NCD30,OUT018,1541.6478568605778
FDK15,OUT013,1568.690800289218
FDL12,OUT045,1003.0239432849324
FDK46,OUT017,4076.7118809607946
DRH49,OUT010,166.62892668066485
FDQ57,OUT046,2492.7015779085773
FDY59,OUT017,1522.2785050256382
FDO09,OUT018,3845.459717231405
NCG30,OUT035,2004.334894382876
FDM09,OUT017,2725.856998722171
NCN17,OUT027,2856.201497553603
NCS42,OUT013,1540.3077911466746
FDD02,OUT019,278.2307171050267
FDE34,OUT013,3056.864824402428
FDU38,OUT045,3065.4912606330845
FDB33,OUT046,2535.9044275231827
NCJ29,OUT017,1444.5939204569374
FDZ27,OUT035,749.0259002823316
FDI40,OUT013,1551.4447360094991
FDG22,OUT013,702.3982732787654
FDT51,OUT017,1680.299249691308
FDF20,OUT018,3070.4551493401186
FDV50,OUT035,2004.334894382876
FDT02,OUT049,663.7763466869089
DRC49,OUT017,2485.5568340512423
FDF26,OUT049,2499.6906349507226
FDV52,OUT035,1961.8561997690458
FDX59,OUT049,663.7763466869089
FDV25,OUT035,3785.76684714233
FDW23,OUT027,948.3364937194294
FDE53,OUT018,1585.1839504000316
FDA19,OUT017,2014.785131274897
FDH22,OUT046,2004.334894382876
NCO41,OUT013,1546.8791713230132
FDX12,OUT017,3896.0994925460413
FDF17,OUT013,3065.4912606330845
FDS11,OUT045,3778.4353170861054
FDR51,OUT035,2495.109272520577
FDT49,OUT010,240.0028272605406
FDC56,OUT013,2004.334894382876
FDR13,OUT027,2939.992669111878
FDQ60,OUT035,2004.334894382876
FDN38,OUT049,3981.9969960036524
NCL29,OUT013,2538.852575538615
FDO13,OUT027,4240.512758525961
FDE26,OUT018,2467.4767012721773
FDA31,OUT010,416.0399778924054
FDX14,OUT035,1145.88755469632
FDA34,OUT045,2830.73001838191
FDF26,OUT013,2503.2659942739137
FDE38,OUT045,2676.6830805531376
DRI11,OUT046,1931.0716403610934
FDQ60,OUT027,2939.992669111878
FDL21,OUT027,949.114738996918
DRC12,OUT027,5700.516961226072
FDC47,OUT046,3789.5045008834622
FDE57,OUT045,2020.9530451822027
FDT14,OUT045,2004.334894382876
NCZ53,OUT046,3065.4912606330845
FDE28,OUT018,3581.590604589969
FDR19,OUT035,2472.491088636987
NCF54,OUT019,415.0521241549013
FDZ08,OUT046,1365.9659802189115
NCJ05,OUT018,2507.701504925953
FDF59,OUT046,2004.334894382876
NCO05,OUT035,1566.1923718617609
FDW24,OUT018,750.0517967376928
NCX42,OUT018,2631.8023916124507
NCA53,OUT035,749.0259002823316
FDI45,OUT019,419.79590693962325
FDG46,OUT046,1899.8908097729861
FDM20,OUT010,571.3524481691094
FDW11,OUT010,132.07271125003038
FDX08,OUT035,2945.486035976405
NCK17,OUT035,664.0275331571493
FDK32,OUT018,2499.6906349507226
NCA42,OUT035,2547.705831317858
DRI01,OUT035,2813.0390072877008
NCL55,OUT049,4001.397194857177
DRE25,OUT018,1541.6478568605778
FDD14,OUT017,3063.890532439843
FDB10,OUT046,3847.54429941666
DRN11,OUT035,2490.0351988501297
FDP38,OUT018,756.7887090065747
NCA30,OUT017,3063.890532439843
FDT15,OUT017,3065.4912606330845
NCP55,OUT018,945.4137594512594
FDF12,OUT035,2492.7015779085773
FDM21,OUT018,3811.178419513882
FDX56,OUT035,3455.8018282783964
FDF10,OUT017,2492.7015779085773
FDT32,OUT045,3063.890532439843
FDM51,OUT018,1573.6609101452843
NCR50,OUT018,2507.701504925953
FDI19,OUT049,3884.3312809861127
FDX21,OUT017,1585.1839504000316
FDR31,OUT035,2492.7015779085773
FDY02,OUT013,4048.0843813056376
NCA29,OUT045,2810.5908711098
NCX17,OUT046,3795.2745810998294
FDM12,OUT045,3063.890532439843
FDI53,OUT027,4216.667808261493
NCU30,OUT049,2565.7097138226322
FDC56,OUT027,2966.114455252963
FDK27,OUT018,2004.334894382876
NCK18,OUT017,2676.6830805531376
FDB52,OUT019,570.5098470787207
DRG25,OUT027,5198.328375257472
FDZ13,OUT049,794.9841473034603
FDB57,OUT019,570.5098470787207
FDR40,OUT046,1398.3574675106952
NCO14,OUT019,131.3062330144766
NCN19,OUT045,3065.4912606330845
FDQ28,OUT019,370.18582233869296
FDO13,OUT018,2565.7097138226322
FDK48,OUT013,1422.7728761713881
FDU07,OUT018,2499.6906349507226
FDW20,OUT046,2004.334894382876
FDV12,OUT010,238.8241386647248
FDH24,OUT013,2542.7727589531105
FDV59,OUT049,3690.9239562548582
FDK57,OUT045,2004.334894382876
FDL16,OUT027,1019.8578942798413
NCQ17,OUT046,2509.812356494329
FDJ15,OUT018,3065.4912606330845
FDX24,OUT049,1522.2785050256382
FDT47,OUT046,1541.6478568605778
FDT10,OUT049,999.5991567710583
FDZ37,OUT018,1466.5860319968851
FDW43,OUT027,5855.528283606394
DRN36,OUT017,1541.6478568605778
FDJ14,OUT045,1302.114321112127
FDA32,OUT013,3692.090886189133
FDJ38,OUT019,501.41852250803413
FDQ57,OUT017,2492.7015779085773
NCQ41,OUT019,508.2945772764786
FDG56,OUT049,993.3037106878609
DRC13,OUT027,2995.4306336768186
FDV55,OUT035,2485.5568340512423
FDQ49,OUT045,2535.9044275231827
FDE29,OUT010,131.6947486954849
FDR03,OUT013,3459.366772834955
FDD45,OUT049,1522.2785050256382
FDN38,OUT010,571.7988164902986
FDT56,OUT046,962.7581082688231
FDT48,OUT045,3122.802015729386
FDU03,OUT049,3015.11207348042
FDC56,OUT010,267.9080520969001
NCO43,OUT027,2841.5385635340353
FDQ27,OUT017,1573.6609101452843
FDR03,OUT046,3454.7925962814265
DRH23,OUT010,131.3062330144766
FDG22,OUT045,663.2492878796605
NCJ42,OUT013,1576.009912515245
FDR24,OUT046,1488.1529231023544
FDW60,OUT035,2830.73001838191
FDJ08,OUT013,3065.4912606330845
DRL59,OUT018,799.7982090186252
FDG60,OUT010,571.6685294004122
FDW27,OUT017,2516.0292646333073
FDX14,OUT018,1290.9633432353228
FDC20,OUT013,1013.6672993861138
NCS29,OUT018,3852.7701097949925
FDJ56,OUT046,1566.1923718617609
FDB20,OUT019,165.853200635555
FDL28,OUT027,5849.45067544027
FDW01,OUT018,2499.6906349507226
FDL03,OUT046,3063.890532439843
FDX22,OUT049,3680.4566127491403
FDJ21,OUT035,2485.5568340512423
FDR31,OUT045,2492.7015779085773
FDG21,OUT035,2499.6906349507226
FDS22,OUT027,950.9480046441278
FDK08,OUT035,1546.213421547064
FDE17,OUT018,2499.6906349507226
NCN30,OUT017,1541.6478568605778
FDT50,OUT046,1541.6478568605778
NCX42,OUT049,2561.2584040203715
FDJ12,OUT035,3613.849167650896
NCA18,OUT027,2939.992669111878
FDP23,OUT019,570.5098470787207
FDX12,OUT013,3882.7709243905847
FDN40,OUT018,2503.2659942739137
FDV48,OUT035,1282.1286576369318
NCY54,OUT013,2830.73001838191
FDL16,OUT010,131.3062330144766
FDR45,OUT018,3668.084602342019
FDJ52,OUT046,2554.434203317134
DRG01,OUT017,1265.8659058790838
FDP52,OUT013,3798.5811441876394
FDU58,OUT017,3065.4912606330845
FDL02,OUT045,1576.009912515245
FDG28,OUT013,3882.272183540912
FDA19,OUT035,2004.334894382876
FDW46,OUT027,1451.8788461583774
NCD43,OUT049,1576.009912515245
DRG39,OUT013,839.0971027268705
NCF55,OUT049,663.7763466869089
FDJ07,OUT046,1951.6028793352393
FDE08,OUT046,2495.109272520577
FDP56,OUT019,131.3062330144766
FDT45,OUT045,878.7861046824898
FDF17,OUT018,3065.4912606330845
FDX44,OUT046,1459.7315511904294
FDM28,OUT027,4886.6308389584165
FDI36,OUT049,3065.4912606330845
FDS07,OUT045,1942.1640718498054
FDD36,OUT045,1948.966953951586
FDW11,OUT046,1040.7756973260468
FDN40,OUT049,2507.701504925953
NCQ18,OUT049,1541.6478568605778
NCQ54,OUT017,2675.0823523598956
NCS42,OUT045,1508.3022686180889
DRH39,OUT010,155.82534475112664
FDC09,OUT027,2856.201497553603
FDT08,OUT010,368.855356889074
FDC08,OUT035,3794.383052148906
FDT20,OUT017,660.6818567181041
FDS35,OUT035,1077.5552949724815
FDX58,OUT018,3056.864824402428
FDW58,OUT046,1576.009912515245
DRD27,OUT046,1543.9825954418025
FDH32,OUT019,239.85601465565907
FDS26,OUT035,4073.224018319202
FDQ31,OUT046,1450.7032044308894
FDP11,OUT018,3533.773618390356
FDD58,OUT017,1546.213421547064
FDM33,OUT045,3704.554843976079
FDZ16,OUT049,3063.890532439843
NCS29,OUT010,571.7988164902986
NCM18,OUT019,131.6947486954849
FDP11,OUT049,3743.58417152583
NCC42,OUT017,2040.477878233467
DRM23,OUT046,2829.1292901886686
NCN55,OUT027,5849.45067544027
FDK46,OUT013,4063.383312805338
FDR01,OUT046,3099.683478075507
NCA05,OUT045,2495.109272520577
NCP43,OUT017,2858.085794042077
FDR12,OUT010,388.55417500590926
FDQ01,OUT013,3999.5822437681422
FDM13,OUT046,2014.785131274897
FDQ19,OUT017,3894.132569189054
FDK56,OUT019,492.8682352227599
NCX06,OUT010,467.2987690422198
FDO56,OUT027,2939.992669111878
FDU45,OUT045,1839.9413704027322
FDI16,OUT019,131.3062330144766
FDL32,OUT046,1928.644226170895
FDA07,OUT046,2004.334894382876
FDA14,OUT045,2492.7015779085773
FDV46,OUT027,3014.3938959596185
NCO07,OUT035,3697.5155468377234
NCP41,OUT046,1576.009912515245
FDY60,OUT018,2046.662926465961
FDN38,OUT017,3995.497328394413
FDO15,OUT046,1180.8707410705047
FDT60,OUT013,2004.334894382876
FDA55,OUT035,3802.563640363088
FDE02,OUT010,227.13218326710728
DRJ39,OUT049,3774.428837251684
FDV34,OUT035,1127.1699369938733
FDS20,OUT027,5186.66602253657
FDF02,OUT027,2856.201497553603
FDW40,OUT017,2160.9977164282
NCB43,OUT046,3063.890532439843
FDR58,OUT017,1490.1438935617914
DRJ59,OUT035,664.0275331571493
NCD30,OUT017,1541.6478568605778
FDE14,OUT017,1541.6478568605778
FDC28,OUT018,1587.3826691287936
FDU16,OUT018,1376.9478072205502
NCD19,OUT035,927.9876918427289
FDU21,OUT046,665.1258887764074
FDV59,OUT027,5855.528283606394
FDU03,OUT045,3052.9098618044286
FDC33,OUT010,558.3909329251549
NCR42,OUT035,662.3975116543795
DRH59,OUT035,1142.5626840136629
NCM31,OUT035,2052.0240867289285
FDS50,OUT035,3787.7337704993174
FDP39,OUT046,873.4716430579849
FDQ55,OUT013,1948.966953951586
FDV36,OUT019,280.1357522328171
FDI05,OUT027,1886.5152854677267
FDS45,OUT027,2880.1004923670366
FDA39,OUT045,663.2492878796605
FDC37,OUT010,249.08400809771683
FDJ60,OUT027,4280.973983515805
DRQ35,OUT046,2004.334894382876
NCJ06,OUT046,2004.334894382876
NCY42,OUT018,2485.5568340512423
DRM37,OUT049,3065.4912606330845
FDR14,OUT045,793.605312270931
FDE51,OUT049,677.1678946377947
FDT33,OUT017,2676.6830805531376
FDR08,OUT013,1839.9413704027322
FDE36,OUT010,381.5180418221384
FDL22,OUT019,234.28023279934027
FDR44,OUT013,2014.785131274897
FDI56,OUT019,221.5764110499908
FDE47,OUT010,273.96399412204835
FDV27,OUT010,211.2537460418642
FDV10,OUT049,666.4888478822628
FDC40,OUT045,1271.470662768681
NCX41,OUT013,3681.7795410345525
NCQ38,OUT027,2856.201497553603
FDV12,OUT027,2856.201497553603
FDE52,OUT017,1471.2657340566618
FDG20,OUT027,4492.171791837543
FDV16,OUT027,947.4847174941483
FDI32,OUT017,1933.6308966935158
FDJ32,OUT049,1001.6284435810064
FDN39,OUT018,2747.129578877461
FDY34,OUT017,2688.6987524895217
FDC14,OUT035,665.1100128497333
FDA55,OUT017,3802.0075523266914
FDZ50,OUT010,465.62614280052867
DRG13,OUT049,2564.10898562939
FDP01,OUT013,2503.2659942739137
NCG54,OUT017,2830.73001838191
FDM13,OUT045,2014.785131274897
NCO18,OUT027,4830.707391642476
NCW41,OUT013,2516.0292646333073
FDM52,OUT027,4065.6449459880264
NCF55,OUT035,662.3975116543795
FDT09,OUT046,2014.785131274897
NCM19,OUT035,1680.299249691308
FDW12,OUT018,2492.7015779085773
FDP15,OUT019,570.95621539991
FDK36,OUT045,749.0259002823316
FDZ25,OUT035,2829.1292901886686
NCW06,OUT049,3063.890532439843
FDW60,OUT046,2880.584143232979
DRC49,OUT013,2492.7015779085773
NCT17,OUT035,3065.4912606330845
NCN06,OUT018,2565.7097138226322
FDC45,OUT013,2811.438279094459
DRJ47,OUT019,413.4332251066621
NCF06,OUT045,4076.273254609764
FDE21,OUT010,267.9080520969001
DRG27,OUT013,704.0282947815352
FDW40,OUT049,2046.662926465961
NCO53,OUT046,3063.890532439843
FDE23,OUT049,678.9945478673028
FDQ16,OUT046,1589.4234650226138
FDS26,OUT045,4063.722774083772
FDZ13,OUT010,131.3062330144766
FDS14,OUT049,2516.0292646333073
FDC10,OUT045,1961.8561997690458
FDY16,OUT049,3063.890532439843
FDJ20,OUT035,2004.334894382876
FDV43,OUT035,665.8607988043592
FDZ32,OUT027,2859.5388641857403
FDR23,OUT046,2829.1292901886686
FDN24,OUT035,878.7861046824898
FDE34,OUT027,5183.83622022938
FDU31,OUT013,3702.036985292814
FDW33,OUT018,1585.1839504000316
FDU26,OUT046,1948.966953951586
FDE20,OUT027,4280.973983515805
NCW05,OUT035,1576.009912515245
FDB22,OUT018,2499.6906349507226
FDO56,OUT046,1946.4506988446988
FDA19,OUT027,3008.343050206781
DRI39,OUT045,936.6514817527991
FDH52,OUT018,995.9067951161372
FDZ50,OUT035,3065.4912606330845
NCN42,OUT035,2492.7015779085773
FDB53,OUT013,2492.7015779085773
DRG11,OUT017,1592.1378200338993
DRK11,OUT027,4065.6449459880264
FDQ60,OUT017,2004.334894382876
FDT36,OUT017,660.6818567181041
DRG25,OUT018,3065.4912606330845
DRJ23,OUT046,3063.890532439843
FDG05,OUT035,2542.7727589531105
NCK06,OUT018,2004.334894382876
FDU52,OUT017,2507.701504925953
FDW07,OUT018,1474.8184920158858
NCM17,OUT045,677.6157128347733
FDA22,OUT045,2725.856998722171
NCA41,OUT018,3063.890532439843
FDF38,OUT035,665.1100128497333
FDH52,OUT046,1058.3239609869054
FDY58,OUT019,570.5098470787207
FDZ16,OUT045,3063.890532439843
NCM18,OUT017,1008.196175567005
FDA22,OUT018,2684.4920625952127
NCJ43,OUT035,2830.73001838191
FDI34,OUT027,5849.45067544027
FDG56,OUT046,1044.9787125893904
FDS34,OUT046,1942.1640718498054
DRC01,OUT035,753.0716121350902
FDQ04,OUT035,664.0275331571493
FDK04,OUT035,927.9876918427289
FDT51,OUT049,1669.216956456408
FDV26,OUT017,3063.890532439843
FDS04,OUT049,2040.477878233467
FDW43,OUT018,3594.271774970556
FDQ28,OUT010,370.4740566539531
NCK06,OUT017,2004.334894382876
FDS23,OUT018,2014.785131274897
FDZ36,OUT019,492.8682352227599
FDE56,OUT018,1038.7612285247196
FDW10,OUT027,4484.417029418657
NCN14,OUT045,3063.890532439843
NCQ18,OUT045,1541.6478568605778
FDW08,OUT017,1580.6036561388132
FDU43,OUT035,3865.7793321811705
FDR33,OUT010,249.08400809771683
FDM24,OUT010,367.77130065323115
NCZ05,OUT046,1576.009912515245
NCV41,OUT035,1821.037539459353
FDV11,OUT018,2830.73001838191
NCY05,OUT035,662.3975116543795
FDV44,OUT018,3065.4912606330845
FDW32,OUT049,1368.758506458681
NCU18,OUT027,3231.91190929837
NCC43,OUT035,3999.297537502113
FDW19,OUT013,1683.009048546872
FDN31,OUT035,3065.4912606330845
FDI48,OUT045,754.5509753956364
FDS24,OUT017,1488.1529231023544
FDF46,OUT049,1942.1640718498054
DRG23,OUT017,2499.6906349507226
FDG14,OUT018,2499.6906349507226
NCY30,OUT049,2943.885307783163
FDO28,OUT018,2004.334894382876
DRD24,OUT035,2052.0240867289285
FDI33,OUT049,1488.1529231023544
FDN32,OUT046,3063.890532439843
FDR16,OUT045,3687.2177965303936
FDF26,OUT046,2505.020674851403
NCN29,OUT018,748.7853272977782
FDE20,OUT045,2725.856998722171
FDA46,OUT046,3065.4912606330845
FDU28,OUT045,3063.890532439843
FDQ48,OUT045,1546.213421547064
FDV36,OUT013,2004.334894382876
FDR14,OUT018,875.5550386752958
FDP23,OUT017,3701.0607298009277
FDP56,OUT013,800.3071714356493
FDK48,OUT010,156.34446495408505
FDR48,OUT046,2499.6906349507226
NCY29,OUT049,936.6514817527991
FDM22,OUT018,882.7133037062495
DRJ01,OUT013,2561.2584040203715
FDZ43,OUT045,3897.2384034434654
FDV03,OUT035,2507.701504925953
FDX11,OUT027,5044.219310410852
NCA41,OUT027,5720.299728514328
FDE38,OUT017,2688.6987524895217
FDI27,OUT018,747.3102453460565
FDN32,OUT013,3063.890532439843
NCN43,OUT017,2004.334894382876
FDB47,OUT027,5842.561609633459
FDV03,OUT017,2509.812356494329
NCN30,OUT045,1541.6478568605778
NCV54,OUT010,268.54245437826773
FDV07,OUT013,1631.4575901709675
FDP07,OUT049,3068.854421146877
FDK48,OUT018,1131.5451191709012
FDM15,OUT019,368.1016513569474
FDY19,OUT027,2939.992669111878
FDK46,OUT046,4072.024026559532
FDY11,OUT045,1080.549842213611
FDH09,OUT046,806.6472966974554
FDO08,OUT027,4245.843577606085
FDU14,OUT013,3998.3565234159155
FDD22,OUT027,2929.028584076757
FDM27,OUT017,2535.9044275231827
FDL02,OUT027,2866.332690867048
NCA17,OUT035,2492.7015779085773
FDE38,OUT019,383.58823431617304
NCG07,OUT049,3065.4912606330845
DRC27,OUT013,3883.3315748921464
FDA27,OUT035,4036.9757972446905
FDW40,OUT045,2052.0240867289285
DRI11,OUT013,1942.1640718498054
FDN50,OUT046,1541.6478568605778
FDR12,OUT046,2830.73001838191
FDT34,OUT027,2856.201497553603
FDW11,OUT035,1008.0556393050456
NCO30,OUT027,5186.66602253657
FDZ34,OUT017,3065.4912606330845
FDU45,OUT017,1899.8908097729861
NCD42,OUT035,662.3975116543795
FDX25,OUT045,3015.11207348042
NCR29,OUT046,954.0943183587526
FDX43,OUT019,387.4394504817533
FDB04,OUT010,197.30728695549882
FDR49,OUT027,1019.8578942798413
FDS39,OUT018,2046.662926465961
FDW58,OUT045,1576.009912515245
FDG22,OUT019,131.3062330144766
FDG31,OUT017,1064.5055896439046
NCV53,OUT027,5855.528283606394
DRJ37,OUT035,2495.109272520577
FDV07,OUT035,1669.216956456408
FDW52,OUT018,2619.630653958976
FDT15,OUT045,3065.4912606330845
FDD02,OUT018,1961.8561997690458
FDM16,OUT035,1127.1699369938733
NCE55,OUT046,2830.73001838191
FDB57,OUT018,3561.936392768507
FDQ04,OUT013,705.8615604287452
FDQ47,OUT019,131.3062330144766
FDY14,OUT019,570.95621539991
DRK37,OUT017,3065.4912606330845
FDO25,OUT017,3690.6348782921345
FDL57,OUT046,4072.024026559532
NCK29,OUT018,2004.334894382876
FDK46,OUT027,5852.698481299204
NCB43,OUT010,493.2863380228558
DRE01,OUT027,5849.45067544027
FDC46,OUT018,3063.890532439843
FDQ23,OUT045,1576.009912515245
FDX38,OUT049,753.1462867064974
FDG60,OUT018,3639.981954450361
FDW55,OUT017,3903.0006435040323
FDP39,OUT013,791.2954115800075
FDB20,OUT018,1298.0225269556809
FDV21,OUT017,2004.334894382876
FDZ02,OUT013,1546.8791713230132
FDP19,OUT027,2995.4306336768186
FDA38,OUT035,3900.7289088312405
FDH22,OUT045,2004.334894382876
DRM11,OUT045,4078.146404725961
FDO12,OUT027,5737.935303940369
FDT14,OUT049,2004.334894382876
FDW34,OUT010,571.3524481691094
FDG04,OUT027,5198.328375257472
FDW59,OUT018,1435.5716461948614
FDR33,OUT018,1592.1378200338993
FDP32,OUT013,2004.334894382876
FDL13,OUT027,5852.698481299204
FDD22,OUT013,1931.0716403610934
FDV40,OUT027,1450.6420899910418
NCD55,OUT046,667.8383899717612
FDQ20,OUT010,131.3062330144766
FDD28,OUT045,927.9876918427289
FDC39,OUT045,3676.750453024676
NCR17,OUT049,1948.966953951586
DRO35,OUT018,1948.966953951586
FDF40,OUT049,4003.397584309467
FDR31,OUT018,2485.5568340512423
NCQ41,OUT017,3065.4912606330845
FDP38,OUT046,753.8037252961079
NCU54,OUT027,5849.45067544027
FDG22,OUT018,660.6818567181041
DRK59,OUT013,3796.510501245492
FDC37,OUT046,1578.4133012691655
NCO42,OUT013,2492.7015779085773
NCT42,OUT017,2495.109272520577
FDX27,OUT035,1537.105253182384
FDV40,OUT018,1137.1851089577897
FDT45,OUT027,1212.3687751272355
FDS47,OUT019,210.58317690174226
FDR45,OUT035,3889.021378280364
FDB03,OUT045,3871.203838956124
FDO49,OUT035,848.1034477168952
FDU60,OUT027,4280.973983515805
FDB26,OUT018,796.3228407728928
FDB46,OUT017,3690.6348782921345
FDQ37,OUT019,509.4817733826141
FDN03,OUT017,4012.8108628118803
NCX30,OUT045,4004.454726435027
FDK32,OUT019,369.2240483703648
DRM47,OUT013,3065.4912606330845
NCO02,OUT046,1147.7161638461537
FDP04,OUT013,1223.63512434144
NCO43,OUT049,1573.6609101452843
FDD59,OUT013,1471.2606918997487
FDQ10,OUT017,2830.73001838191
FDW45,OUT035,2492.7015779085773
NCK30,OUT049,4018.9078101055825
FDU31,OUT018,3481.113403119384
NCQ17,OUT019,370.18582233869296
FDN01,OUT017,2830.73001838191
FDZ19,OUT049,2830.73001838191
DRG37,OUT017,2509.812356494329
FDE32,OUT045,662.3975116543795
FDO34,OUT049,2707.4808021698445
FDM04,OUT019,131.3062330144766
FDZ25,OUT049,2811.438279094459
FDU08,OUT049,1541.6478568605778
NCW30,OUT045,4076.273254609764
NCM18,OUT013,1112.8091051219153
FDS22,OUT035,665.8607988043592
